"source_district_code","target_unit_2001","lineage_status","n_sample_people","n_fsu","sum_person_weight","kish_effective_n"
"1907","pc2001__19__07","resolved_reviewed_deterministic",1500,48,4960464.04000001,470.982020097121
"1908","pc2001__19__08","resolved_reviewed_deterministic",797,28,2465321.085,238.280645677052
"1909","pc2001__19__09","resolved_reviewed_deterministic",2362,68,6806021.77999998,831.309199603556
"1910","pc2001__19__10","resolved_reviewed_deterministic",1306,44,4575938.815,396.245671719906
"1911","pc2001__19__11","resolved_reviewed_deterministic",2811,92,8270188.71499998,948.762586986286
"1912","pc2001__19__12","resolved_reviewed_deterministic",1567,52,4643737.035,502.990359131881
"1913","pc2001__19__13","resolved_reviewed_deterministic",956,32,2714454.23499999,333.464935141177
"1914","pc2001__19__14","resolved_reviewed_deterministic",854,28,2060468.49999999,306.885956927506
"1915",,"unresolved_source_district",1448,44,4426045.305,545.264781394554
"1916","pc2001__19__16","resolved_reviewed_deterministic",1493,48,3421490.14000002,450.007777893975
"1917","pc2001__19__17","resolved_reviewed_deterministic",1583,60,3379698.31000001,835.332503079867
"1918","pc2001__19__18","resolved_reviewed_deterministic",1993,56,7181852.305,686.04728697778
"1919",,"unresolved_source_district",1299,39,4340102.42500001,497.759185801251
"2001","pc2001__20__01","resolved_reviewed_deterministic",570,16,921184.5,213.140013228247
"2002","pc2001__20__02","resolved_reviewed_deterministic",645,16,1469086.22499999,141.562284339617
"2003","pc2001__20__03","resolved_reviewed_deterministic",503,12,786332.499999998,209.164373278049
"2004","pc2001__20__04","resolved_reviewed_deterministic",818,20,2349062.995,235.722780254837
"2005","pc2001__20__05","resolved_reviewed_deterministic",485,12,503020.115000001,283.540640904234
"2006","pc2001__20__06","resolved_reviewed_deterministic",766,16,1970880.11000001,214.09282689923
"2007","pc2001__20__07","resolved_reviewed_deterministic",578,16,1122538.33,259.929727846604
"2008","pc2001__20__08","resolved_reviewed_deterministic",547,16,795830.410000001,172.696830008171
"2009","pc2001__20__09","resolved_reviewed_deterministic",382,12,762584.894999998,91.4090402854194
"2010","pc2001__20__10","resolved_reviewed_deterministic",448,12,799631.744999999,117.506068112433
"2011","pc2001__20__11","resolved_reviewed_deterministic",612,16,1093626.675,202.064704524813
"2012","pc2001__20__12","resolved_reviewed_deterministic",990,24,2466313.735,544.12180140747
"2013","pc2001__20__13","resolved_reviewed_deterministic",904,24,1504838.615,384.186293173411
"2014","pc2001__20__14","resolved_reviewed_deterministic",870,24,2246584.74,255.684854637094
"2015","pc2001__20__15","resolved_reviewed_deterministic",506,12,377676.09,187.075038970954
"2016","pc2001__20__16","resolved_reviewed_deterministic",500,12,1102626.52,153.35309699361
"2017","pc2001__20__17","resolved_reviewed_deterministic",571,16,1023636.64,174.349188106047
"2018","pc2001__20__18","resolved_reviewed_deterministic",740,20,1506107.865,316.20889026465
"2019","pc2001__20__02","resolved_reviewed_deterministic",466,12,611222.670000001,199.821414363128
"2020","pc2001__20__16","resolved_reviewed_deterministic",376,12,309252.95,96.5507686855409
"2021","pc2001__20__11","resolved_reviewed_deterministic",449,12,508897.895,72.7962331649188
"2022",,"unresolved_source_district",423,12,717083.53,149.412379753682
"2101","pc2001__21__01","resolved_reviewed_deterministic",629,20,1354262.67,199.466867570798
"2102","pc2001__21__02","resolved_reviewed_deterministic",399,12,536909.665,185.351937092567
"2103","pc2001__21__03","resolved_reviewed_deterministic",397,12,934042.505000003,188.317472500582
"2104","pc2001__21__04","resolved_reviewed_deterministic",347,12,278904.215,118.436674920575
"2105","pc2001__21__05","resolved_reviewed_deterministic",790,24,1773048.35500001,459.830233479293
"2106","pc2001__21__06","resolved_reviewed_deterministic",756,20,1831812.68,251.37967144146
"2107","pc2001__21__07","resolved_reviewed_deterministic",669,20,2434679.21000001,247.878495992875
"2108","pc2001__21__08","resolved_reviewed_deterministic",682,20,2130866.585,264.493882357552
"2109","pc2001__21__09","resolved_reviewed_deterministic",771,20,1349718.075,246.268769394321
"2110","pc2001__21__10","resolved_reviewed_deterministic",709,20,1170072.195,284.06159633644
"2111","pc2001__21__11","resolved_reviewed_deterministic",538,16,961645.795000003,234.491027401702
"2112","pc2001__21__12","resolved_reviewed_deterministic",868,24,2421521.365,405.854622756644
"2113","pc2001__21__13","resolved_reviewed_deterministic",712,20,1450748.81,321.347900755225
"2114","pc2001__21__14","resolved_reviewed_deterministic",481,16,937306.885,232.987502990786
"2115","pc2001__21__15","resolved_reviewed_deterministic",539,16,940955.544999997,164.228637561081
"2116","pc2001__21__16","resolved_reviewed_deterministic",589,16,953329.175000001,155.80944104037
"2117","pc2001__21__17","resolved_reviewed_deterministic",717,20,1752841.77,357.220123964084
"2118","pc2001__21__18","resolved_reviewed_deterministic",734,20,1471577.58,280.409358511028
"2119","pc2001__21__19","resolved_reviewed_deterministic",942,24,3132751.95500001,390.000207141927
"2120","pc2001__21__20","resolved_reviewed_deterministic",442,12,516473.124999999,195.802804192217
"2121","pc2001__21__21","resolved_reviewed_deterministic",362,12,588289.539999999,127.203358795252
"2122","pc2001__21__22","resolved_reviewed_deterministic",433,12,431629.894999999,159.269370862855
"2123","pc2001__21__23","resolved_reviewed_deterministic",380,12,501017.249999999,139.214123133289
"2124","pc2001__21__24","resolved_reviewed_deterministic",506,16,1373744.805,173.579722945436
"2125","pc2001__21__25","resolved_reviewed_deterministic",422,12,527716.309999999,174.782655125285
"2126","pc2001__21__26","resolved_reviewed_deterministic",718,20,1314427.395,280.317312986818
"2127","pc2001__21__27","resolved_reviewed_deterministic",327,12,648880.465,161.40075800901
"2128","pc2001__21__28","resolved_reviewed_deterministic",552,16,826179.875,158.144589432255
"2129","pc2001__21__29","resolved_reviewed_deterministic",496,16,1081409.255,264.029667209471
"2130","pc2001__21__30","resolved_reviewed_deterministic",350,12,442295.95,105.521084169404
"2201","pc2001__22__01","resolved_reviewed_deterministic",436,12,500410.304999999,171.335324677698
"2202","pc2001__22__02","resolved_reviewed_deterministic",774,24,2061356.94500001,260.883197474268
"2203","pc2001__22__03","resolved_reviewed_deterministic",407,12,753326.370000002,108.605988326774
"2204","pc2001__22__04","resolved_reviewed_deterministic",619,16,1334752.85,156.806419068333
"2205","pc2001__22__05","resolved_reviewed_deterministic",539,16,868527.96,171.716237832388
"2206","pc2001__22__06","resolved_reviewed_deterministic",598,16,1394557.21,136.0720786526
"2207","pc2001__22__07","resolved_reviewed_deterministic",987,28,1959286.83,223.578981706283
"2208","pc2001__22__08","resolved_reviewed_deterministic",396,12,654413.969999999,99.7728226278519
"2209","pc2001__22__09","resolved_reviewed_deterministic",638,16,1150001.42000001,121.041526095033
"2210","pc2001__22__10","resolved_reviewed_deterministic",1323,32,3137748.08,498.56256133016
"2211","pc2001__22__11","resolved_reviewed_deterministic",1196,31,3234787.97999999,383.790636567497
"2212","pc2001__22__12","resolved_reviewed_deterministic",452,12,1055989.985,121.554641872322
"2213","pc2001__22__13","resolved_reviewed_deterministic",510,12,859861.209999999,156.373837968885
"2214","pc2001__22__14","resolved_reviewed_deterministic",453,12,691838.434999999,120.235531121451
"2215","pc2001__22__15","resolved_reviewed_deterministic",634,16,1264019.925,161.89994218393
"2216","pc2001__22__16","resolved_reviewed_deterministic",505,12,820015.579999999,97.0745016571584
"2301","pc2001__23__01","resolved_reviewed_deterministic",307,8,585206.920000001,72.9753952255883
"2302","pc2001__23__02","resolved_reviewed_deterministic",524,12,1642805.82,173.468169408312
"2303","pc2001__23__03","resolved_reviewed_deterministic",521,12,1210849.705,134.631452946442
"2304","pc2001__23__04","resolved_reviewed_deterministic",512,12,1788686.54,267.462669550862
"2305","pc2001__23__05","resolved_reviewed_deterministic",338,8,624411.874999998,85.8607234599718
"2306","pc2001__23__06","resolved_reviewed_deterministic",476,12,1563486.565,120.685290925102
"2307","pc2001__23__07","resolved_reviewed_deterministic",498,12,1317638.245,180.275326488967
"2308","pc2001__23__08","resolved_reviewed_deterministic",480,12,1493650.97,134.490292946324
"2309","pc2001__23__09","resolved_reviewed_deterministic",487,12,1523973.39,142.522919074916
"2310","pc2001__23__10","resolved_reviewed_deterministic",478,12,724939.5,181.957259831622
"2311","pc2001__23__11","resolved_reviewed_deterministic",639,16,2165835.415,264.037815539052
"2312","pc2001__23__12","resolved_reviewed_deterministic",460,12,1262641.51,202.604014234099
"2313","pc2001__23__13","resolved_reviewed_deterministic",641,16,1915782.36,181.120184696313
"2314","pc2001__23__14","resolved_reviewed_deterministic",558,12,2275154.45500001,161.327313591448
"2315","pc2001__23__15","resolved_reviewed_deterministic",302,8,523826.179999999,139.274476815635
"2316","pc2001__23__16","resolved_reviewed_deterministic",265,8,663109.98,54.9877849812231
"2317","pc2001__23__17","resolved_reviewed_deterministic",458,12,2293620.22,151.015954930498
"2318","pc2001__23__18","resolved_reviewed_deterministic",328,8,633825.149999998,68.980162067504
"2319","pc2001__23__19","resolved_reviewed_deterministic",416,12,1206816.99,108.086627499003
"2320","pc2001__23__20","resolved_reviewed_deterministic",620,15,1038220.57500001,160.220701712907
"2321","pc2001__23__21","resolved_reviewed_deterministic",626,16,1834934.5,231.832422576774
"2322","pc2001__23__22","resolved_reviewed_deterministic",499,12,1523415.95,146.086415018869
"2323","pc2001__23__23","resolved_reviewed_deterministic",691,16,1476014.46,194.301775425064
"2324","pc2001__23__24","resolved_reviewed_deterministic",553,12,1467443.785,111.860906834206
"2325","pc2001__23__25","resolved_reviewed_deterministic",532,12,2463935.565,175.126229500137
"2326","pc2001__23__26","resolved_reviewed_deterministic",937,24,3058565.555,143.856883779242
"2327","pc2001__23__27","resolved_reviewed_deterministic",499,12,1561355.225,185.004675015005
"2328","pc2001__23__28","resolved_reviewed_deterministic",519,12,985536.025000002,147.717697994621
"2329","pc2001__23__29","resolved_reviewed_deterministic",525,12,1211236.68,189.797650248527
"2330","pc2001__23__30","resolved_reviewed_deterministic",485,12,1569632.785,142.330104756913
"2331","pc2001__23__31","resolved_reviewed_deterministic",509,12,1240685.33999999,185.301189604195
"2332","pc2001__23__32","resolved_reviewed_deterministic",733,20,1496961.845,180.079661443901
"2333","pc2001__23__33","resolved_reviewed_deterministic",576,12,1044825.575,185.669022948099
"2334","pc2001__23__34","resolved_reviewed_deterministic",496,12,1072160.25,161.543156756697
"2335","pc2001__23__35","resolved_reviewed_deterministic",496,12,1306560.8,235.68529304888
"2336","pc2001__23__36","resolved_reviewed_deterministic",342,8,584616.635,165.002678620826
"2337","pc2001__23__37","resolved_reviewed_deterministic",473,12,1038398.075,204.862815170288
"2338","pc2001__23__38","resolved_reviewed_deterministic",462,12,1146470.47,103.044277463128
"2339","pc2001__23__39","resolved_reviewed_deterministic",577,16,1853847.11,190.849094401248
"2340","pc2001__23__40","resolved_reviewed_deterministic",445,12,858453.514999998,127.802772829901
"2341","pc2001__23__41","resolved_reviewed_deterministic",266,8,881668.370000001,63.9189253310782
"2342","pc2001__23__42","resolved_reviewed_deterministic",422,12,1061133.015,170.645902194543
"2343","pc2001__23__43","resolved_reviewed_deterministic",761,20,2630765.78499998,88.8490617556951
"2344","pc2001__23__44","resolved_reviewed_deterministic",448,12,1340980.94,174.593887399965
"2345","pc2001__23__45","resolved_reviewed_deterministic",599,16,1620341.23,190.428587463017
"2346","pc2001__23__07","resolved_reviewed_deterministic",305,8,665958.645000001,54.7856506929184
"2347","pc2001__23__16","resolved_reviewed_deterministic",319,8,711732.815,131.93753668413
"2348",,"unresolved_source_district",327,8,580459.63,74.9384691514337
"2401","pc2001__24__01","resolved_reviewed_deterministic",439,12,1342610.09,189.153911230821
"2402","pc2001__24__02","resolved_reviewed_deterministic",659,16,2481070.115,190.292962097066
"2403","pc2001__24__03","resolved_reviewed_deterministic",475,12,1110322.3,158.877400401462
"2404","pc2001__24__04","resolved_reviewed_deterministic",454,12,1636029.94,208.63576399426
"2405","pc2001__24__05","resolved_reviewed_deterministic",555,16,1733443.71,107.841930962869
"2406","pc2001__24__06","resolved_reviewed_deterministic",482,12,2142229.21,150.76314719895
"2407","pc2001__24__07","resolved_reviewed_deterministic",1741,48,6951661.81500004,816.860263281108
"2408","pc2001__24__08","resolved_reviewed_deterministic",478,12,1957045.69,160.98980785392
"2409","pc2001__24__09","resolved_reviewed_deterministic",1035,28,2701926.18499999,412.536967584477
"2410","pc2001__24__10","resolved_reviewed_deterministic",760,20,1644730.85,284.132867591563
"2411","pc2001__24__11","resolved_reviewed_deterministic",273,8,591212.8,144.09021217671
"2412","pc2001__24__12","resolved_reviewed_deterministic",763,20,2212697.25,326.752270369699
"2413","pc2001__24__13","resolved_reviewed_deterministic",458,12,1410032.16,156.785704514406
"2414","pc2001__24__14","resolved_reviewed_deterministic",770,20,2424319.625,309.776058823069
"2415","pc2001__24__15","resolved_reviewed_deterministic",564,16,1649355.26,144.589914794061
"2416","pc2001__24__16","resolved_reviewed_deterministic",436,12,1537474.82,110.786469017956
"2417","pc2001__24__17","resolved_reviewed_deterministic",688,16,2379581.28,141.736293446391
"2418","pc2001__24__18","resolved_reviewed_deterministic",465,12,1173435.71,87.1256384217623
"2419","pc2001__24__19","resolved_reviewed_deterministic",1242,32,4278307.56,409.05302210641
"2420","pc2001__24__20","resolved_reviewed_deterministic",469,12,613051.825,118.443000075666
"2421","pc2001__24__21","resolved_reviewed_deterministic",433,12,1604641.885,173.495703250665
"2422","pc2001__24__22","resolved_reviewed_deterministic",1493,44,6310458.20000002,369.300793543928
"2423","pc2001__24__23","resolved_reviewed_deterministic",194,4,241044.785,62.7528012131733
"2424","pc2001__24__24","resolved_reviewed_deterministic",406,12,1198041.76,161.429996376161
"2425","pc2001__24__25","resolved_reviewed_deterministic",430,12,1187567.18,150.692984811641
"2501","pc2001__25__01","resolved_reviewed_deterministic",144,4,37265.635,102.015944939096
"2502","pc2001__25__02","resolved_reviewed_deterministic",433,12,146987.37,190.887932164464
"2601","pc2001__26__01","resolved_reviewed_deterministic",930,24,254024.465,323.968558347081
"2701","pc2001__27__01","resolved_reviewed_deterministic",580,16,1155240.125,158.472684944813
"2702","pc2001__27__02","resolved_reviewed_deterministic",729,20,1594716.44,159.041810508025
"2703","pc2001__27__03","resolved_reviewed_deterministic",1401,36,3577580.69000001,370.313203161109
"2704","pc2001__27__04","resolved_reviewed_deterministic",958,24,2563724.12000002,217.326277540672
"2705","pc2001__27__05","resolved_reviewed_deterministic",601,16,1144252.115,164.903356340724
"2706","pc2001__27__06","resolved_reviewed_deterministic",480,12,1127177.095,124.849848632227
"2707","pc2001__27__07","resolved_reviewed_deterministic",1049,28,2422974.925,306.206487894924
"2708","pc2001__27__08","resolved_reviewed_deterministic",519,16,1051778.52,129.710856390218
"2709","pc2001__27__09","resolved_reviewed_deterministic",1504,44,3780842.155,646.518246554417
"2710","pc2001__27__10","resolved_reviewed_deterministic",402,12,1170918.415,138.600271659157
"2711","pc2001__27__11","resolved_reviewed_deterministic",560,16,1243089.32,277.612533905986
"2712","pc2001__27__12","resolved_reviewed_deterministic",399,12,951513.239999998,94.4489471698947
"2713","pc2001__27__13","resolved_reviewed_deterministic",611,20,1997978.295,112.051130205508
"2714","pc2001__27__14","resolved_reviewed_deterministic",1053,28,2472539.17,263.691197107986
"2715","pc2001__27__15","resolved_reviewed_deterministic",1130,28,2684583.33500001,420.398886795576
"2716","pc2001__27__16","resolved_reviewed_deterministic",457,12,970969.484999998,129.638978301363
"2717","pc2001__27__17","resolved_reviewed_deterministic",704,16,1627194.2,154.49417945768
"2718","pc2001__27__18","resolved_reviewed_deterministic",716,20,1409027.03,124.932866057561
"2719","pc2001__27__19","resolved_reviewed_deterministic",1091,28,3948081.71999999,358.931586773543
"2720","pc2001__27__20","resolved_reviewed_deterministic",1896,48,3749597.07999999,733.945221250201
"2721","pc2001__27__21","resolved_reviewed_deterministic",2961,92,9617089.215,1374.30019732366
"2722","pc2001__27__22","resolved_reviewed_deterministic",2825,98,10104604.7949999,1553.31408022425
"2724","pc2001__27__24","resolved_reviewed_deterministic",723,24,2056884.58,295.923968987049
"2725","pc2001__27__25","resolved_reviewed_deterministic",2423,76,7607435.73999995,896.99733770594
"2726","pc2001__27__26","resolved_reviewed_deterministic",1293,36,4059200.37000001,415.55201172573
"2727","pc2001__27__27","resolved_reviewed_deterministic",899,24,2070369.60499999,198.53872024524
"2728","pc2001__27__28","resolved_reviewed_deterministic",995,24,2299012.24500001,324.537322327009
"2729","pc2001__27__29","resolved_reviewed_deterministic",655,16,1369794.855,231.195963892637
"2730","pc2001__27__30","resolved_reviewed_deterministic",1483,40,3648241.05499998,512.296781192021
"2731","pc2001__27__31","resolved_reviewed_deterministic",947,28,2790200.57,317.655790348821
"2732","pc2001__27__32","resolved_reviewed_deterministic",627,20,1367085.115,176.19849886933
"2733","pc2001__27__33","resolved_reviewed_deterministic",390,12,819452.189999999,132.97305557278
"2734","pc2001__27__34","resolved_reviewed_deterministic",1347,36,3389783.67500001,469.902018286578
"2735","pc2001__27__35","resolved_reviewed_deterministic",1067,28,2519230.365,388.513134063949
"2801","pc2001__28__01","resolved_reviewed_deterministic",955,28,1858434.72,232.766908585626
"2802","pc2001__28__02","resolved_reviewed_deterministic",811,24,2181118.695,196.969745706265
"2803","pc2001__28__03","resolved_reviewed_deterministic",1080,36,3222099.855,333.950180572527
"2804","pc2001__28__04","resolved_reviewed_deterministic",944,28,2458720.57,248.790315099098
"2805","pc2001__28__05","resolved_reviewed_deterministic",2040,64,3674509.28000002,993.597717746393
"2806","pc2001__28__06","resolved_reviewed_deterministic",1583,52,4435059.17500002,709.540770608532
"2807","pc2001__28__07","resolved_reviewed_deterministic",1170,36,3398230.84000001,229.941247944789
"2808","pc2001__28__08","resolved_reviewed_deterministic",925,32,2775300.54999999,185.199169178052
"2809","pc2001__28__09","resolved_reviewed_deterministic",1108,36,3347862.71000001,335.67117826376
"2810","pc2001__28__10","resolved_reviewed_deterministic",743,28,2299924.95,223.230743750311
"2811","pc2001__28__11","resolved_reviewed_deterministic",827,28,2809498.325,171.452153528155
"2812","pc2001__28__12","resolved_reviewed_deterministic",701,24,2005596.55,271.226274288925
"2813","pc2001__28__13","resolved_reviewed_deterministic",1397,48,3969015.795,598.043796610068
"2814","pc2001__28__14","resolved_reviewed_deterministic",1380,48,4729850.71500001,360.094133780332
"2815","pc2001__28__15","resolved_reviewed_deterministic",1091,40,3771739.04999999,283.470781215984
"2816","pc2001__28__16","resolved_reviewed_deterministic",1209,44,4295205.11,277.689663951867
"2817","pc2001__28__17","resolved_reviewed_deterministic",1343,48,4302051.55000002,462.191825452324
"2818","pc2001__28__18","resolved_reviewed_deterministic",911,32,3364253.45500001,300.219027161126
"2819","pc2001__28__19","resolved_reviewed_deterministic",883,32,2343245.86,325.331471049702
"2820","pc2001__28__20","resolved_reviewed_deterministic",1010,32,2360910.92500001,322.698851904943
"2821","pc2001__28__21","resolved_reviewed_deterministic",1412,39,3427915.81,375.291108141209
"2822","pc2001__28__22","resolved_reviewed_deterministic",1293,40,3909893.32499999,344.219523258726
"2823","pc2001__28__23","resolved_reviewed_deterministic",1366,44,3518585.16,409.533062559619
"2901","pc2001__29__01","resolved_reviewed_deterministic",771,24,3071631.26499999,139.304894801709
"2902","pc2001__29__02","resolved_reviewed_deterministic",633,16,1621361.77,121.978997667312
"2903","pc2001__29__03","resolved_reviewed_deterministic",703,20,1307116.68,164.913643950171
"2904","pc2001__29__04","resolved_reviewed_deterministic",965,24,3197842.91499998,245.945829016563
"2905","pc2001__29__05","resolved_reviewed_deterministic",629,16,1403507.195,168.871063885341
"2906","pc2001__29__06","resolved_reviewed_deterministic",599,16,1838591.795,133.670327932551
"2907","pc2001__29__07","resolved_reviewed_deterministic",454,12,1023807.055,117.798008578555
"2908","pc2001__29__08","resolved_reviewed_deterministic",541,16,731971.600000005,142.965522916738
"2909","pc2001__29__09","resolved_reviewed_deterministic",725,20,1584206.085,307.687753550058
"2910","pc2001__29__10","resolved_reviewed_deterministic",517,16,1537438.255,100.033521201987
"2911","pc2001__29__11","resolved_reviewed_deterministic",488,12,1398658.095,134.204055626302
"2912","pc2001__29__12","resolved_reviewed_deterministic",869,24,1685652.805,259.832872731016
"2913","pc2001__29__13","resolved_reviewed_deterministic",407,12,1172393.375,117.166947959424
"2914","pc2001__29__14","resolved_reviewed_deterministic",549,16,1820130.87,181.892837236227
"2915","pc2001__29__15","resolved_reviewed_deterministic",582,16,1603110.625,184.550483873516
"2916","pc2001__29__16","resolved_reviewed_deterministic",435,12,957614.915000001,147.875111458886
"2917","pc2001__29__17","resolved_reviewed_deterministic",310,11,750936.610000001,82.2430202510427
"2918","pc2001__29__18","resolved_reviewed_deterministic",716,20,2211228.32999999,137.032442276968
"2919","pc2001__29__19","resolved_reviewed_deterministic",743,20,2576171.075,265.736090271568
"2920","pc2001__29__20","resolved_reviewed_deterministic",1953,64,8684171.77000005,598.853489595681
"2921","pc2001__29__21","resolved_reviewed_deterministic",670,20,1632108.51,260.953119902883
"2922","pc2001__29__22","resolved_reviewed_deterministic",518,16,1667715.875,199.576747928507
"2923","pc2001__29__23","resolved_reviewed_deterministic",706,19,1841128.37,160.423325000594
"2924","pc2001__29__24","resolved_reviewed_deterministic",618,20,1437004.115,203.131766890148
"2925","pc2001__29__25","resolved_reviewed_deterministic",353,12,452223.42,99.4633269424703
"2926","pc2001__29__26","resolved_reviewed_deterministic",822,24,2619559.86,238.312112548159
"2927","pc2001__29__27","resolved_reviewed_deterministic",398,12,804571.895000001,94.7683739177433
"3001","pc2001__30__01","resolved_reviewed_deterministic",998,28,637128.09,336.633349523628
"3002","pc2001__30__02","resolved_reviewed_deterministic",909,28,816599.835,90.208580855537
"3101","pc2001__31__01","resolved_reviewed_deterministic",987,23,50656.1049999999,461.993116173815
"3201","pc2001__32__01","resolved_reviewed_deterministic",864,24,1037932.1,442.513149904274
"3202","pc2001__32__02","resolved_reviewed_deterministic",1671,48,1989672.63000001,827.652369184578
"3203","pc2001__32__03","resolved_reviewed_deterministic",502,16,758539.339999998,203.028356928195
"3204","pc2001__32__04","resolved_reviewed_deterministic",1943,55,2815139.42000003,968.11596607564
"3205","pc2001__32__05","resolved_reviewed_deterministic",1795,48,3460359.645,840.049962723368
"3206","pc2001__32__06","resolved_reviewed_deterministic",1487,44,2557430.875,757.739408875103
"3207","pc2001__32__07","resolved_reviewed_deterministic",1709,56,2766075.375,911.669736386857
"3208","pc2001__32__08","resolved_reviewed_deterministic",1667,55,3234321.13,956.488303473291
"3209","pc2001__32__09","resolved_reviewed_deterministic",587,20,1219369.385,204.883526286026
"3210","pc2001__32__10","resolved_reviewed_deterministic",1015,32,1878826.875,579.217382948198
"3211","pc2001__32__11","resolved_reviewed_deterministic",1148,36,2039720.55,629.852199382852
"3212","pc2001__32__12","resolved_reviewed_deterministic",700,24,1162094.785,324.600360997214
"3213","pc2001__32__13","resolved_reviewed_deterministic",1187,40,2254547.695,662.458923014498
"3214","pc2001__32__14","resolved_reviewed_deterministic",1786,60,3406969.87999998,1025.04345770901
"3301","pc2001__33__01","resolved_reviewed_deterministic",1084,36,3153417.07000003,429.18041446011
"3302","pc2001__33__02","resolved_reviewed_deterministic",1304,44,4322898.98000005,696.917703776067
"3303","pc2001__33__03","resolved_reviewed_deterministic",1195,40,4076816.44500001,524.332679132974
"3304","pc2001__33__04","resolved_reviewed_deterministic",1222,40,3200049.18000003,477.514667277506
"3305","pc2001__33__05","resolved_reviewed_deterministic",479,16,1174231.045,174.769985452466
"3306","pc2001__33__06","resolved_reviewed_deterministic",822,28,1974492.545,237.175961993302
"3307","pc2001__33__07","resolved_reviewed_deterministic",882,28,2913381.985,283.16895472955
"3308","pc2001__33__08","resolved_reviewed_deterministic",1168,40,3099669.71499999,521.344057650019
"3309","pc2001__33__09","resolved_reviewed_deterministic",483,20,1368993.21,221.713133246537
"3310","pc2001__33__10","resolved_reviewed_deterministic",887,36,2749436.89999999,338.342833717396
"3311","pc2001__33__11","resolved_reviewed_deterministic",480,16,712978.255,172.266092664122
"3312","pc2001__33__12","resolved_reviewed_deterministic",1345,55,4857306.04999997,586.337193741519
"3313","pc2001__33__13","resolved_reviewed_deterministic",782,28,1733414.35,232.034231542542
"3314","pc2001__33__14","resolved_reviewed_deterministic",451,16,975083,163.62558675557
"3315","pc2001__33__15","resolved_reviewed_deterministic",929,32,2125859.09000001,393.79363031248
"3316","pc2001__33__16","resolved_reviewed_deterministic",333,12,413550.54,96.2917041805934
"3317","pc2001__33__17","resolved_reviewed_deterministic",344,12,726330.164999999,84.2093266812547
"3318","pc2001__33__18","resolved_reviewed_deterministic",933,32,2340275.845,296.109011790646
"3319","pc2001__33__19","resolved_reviewed_deterministic",566,20,1395832.92000001,163.197267039955
"3320","pc2001__33__20","resolved_reviewed_deterministic",461,16,1098970.225,165.405973705177
"3321","pc2001__33__21","resolved_reviewed_deterministic",787,28,2123672.33,313.212876419177
"3322","pc2001__33__22","resolved_reviewed_deterministic",613,20,1420895.76,261.625821213027
"3323","pc2001__33__23","resolved_reviewed_deterministic",573,20,1208355.205,152.158268341546
"3324","pc2001__33__24","resolved_reviewed_deterministic",950,32,2790250.595,382.6091735227
"3325","pc2001__33__25","resolved_reviewed_deterministic",469,16,1202135.355,165.859976045004
"3326","pc2001__33__26","resolved_reviewed_deterministic",642,23,1593749.2,317.902478974304
"3327","pc2001__33__27","resolved_reviewed_deterministic",610,20,1079010.765,176.156375494984
"3328","pc2001__33__28","resolved_reviewed_deterministic",729,24,1788550.3,303.171113776233
"3329","pc2001__33__29","resolved_reviewed_deterministic",1068,36,2635020.07000001,404.531452418268
"3330","pc2001__33__30","resolved_reviewed_deterministic",709,24,1376807.285,308.385169281596
"3331","pc2001__33__05","resolved_reviewed_deterministic",673,20,1642828.335,269.982265474812
"3401","pc2001__34__01","resolved_reviewed_deterministic",114,4,30422,54.0626017016465
"3402","pc2001__34__02","resolved_reviewed_deterministic",1603,52,788550.725000003,752.500082746126
"3403","pc2001__34__03","resolved_reviewed_deterministic",182,4,35231.625,131.317590960196
"3404","pc2001__34__04","resolved_reviewed_deterministic",354,12,163774.385,164.081740404564
"3501","pc2001__35__01","resolved_reviewed_deterministic",1396,48,205875.27,781.338277563301
"3502","pc2001__35__02","resolved_reviewed_deterministic",213,6,31436.24,86.1555804714738
"3503","pc2001__35__01","resolved_reviewed_deterministic",486,16,93909.33,279.936427436597
