source_unit,target_2001,weight,basis,reference_year,source_id,status,note
pc2011__09__136,pc2001__09__05,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__137,pc2001__09__06,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__138,pc2001__09__07,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__139,pc2001__09__08,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__140,pc2001__09__07,0.00566242995669856,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__140,pc2001__09__09,0.994337570043301,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__141,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__09__142,pc2001__09__10,0.0316092455198982,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__142,pc2001__09__11,0.968390754480102,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__143,pc2001__09__12,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__144,pc2001__09__13,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__145,pc2001__09__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__146,pc2001__09__15,0.999684753117335,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__146,pc2001__09__16,0.000315246882665377,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__147,pc2001__09__16,0.985907281564866,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__147,pc2001__09__17,0.0140927184351336,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__148,pc2001__09__18,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__149,pc2001__09__19,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__150,pc2001__09__20,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__151,pc2001__09__21,0.950017170558085,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__151,pc2001__09__22,0.049982829441915,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__152,pc2001__09__22,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__153,pc2001__09__23,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__154,pc2001__09__24,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__155,pc2001__09__25,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__156,pc2001__09__26,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__157,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__09__158,pc2001__09__28,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__159,pc2001__09__29,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__160,pc2001__09__30,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__161,pc2001__09__31,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__162,pc2001__09__32,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__163,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__09__164,pc2001__09__34,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__165,pc2001__09__35,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__166,pc2001__09__36,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__167,pc2001__09__37,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__168,pc2001__09__38,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__169,pc2001__09__38,0.0630750335608809,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__169,pc2001__09__39,0.936924966439119,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__170,pc2001__09__40,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__171,pc2001__09__40,0.044338467877789,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__171,pc2001__09__41,0.955661532122211,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__172,pc2001__09__42,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__173,pc2001__09__43,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__174,pc2001__09__44,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__175,pc2001__09__44,0.00020908509208153,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__175,pc2001__09__45,0.999790914907918,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__176,pc2001__09__46,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__177,pc2001__09__47,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__178,pc2001__09__48,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__179,pc2001__09__49,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__180,pc2001__09__50,0.883094920002975,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__180,pc2001__09__51,0.116905079997025,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__181,pc2001__09__51,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__182,pc2001__09__52,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__183,pc2001__09__53,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__184,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__09__185,pc2001__09__55,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__186,pc2001__09__56,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__187,pc2001__09__57,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__188,pc2001__09__58,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__189,pc2001__09__59,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__190,pc2001__09__59,0.00061248422828914,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__190,pc2001__09__60,0.999387515771711,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__191,pc2001__09__61,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__192,pc2001__09__62,0.999429335686813,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__192,pc2001__09__63,0.000570664313187039,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__193,pc2001__09__63,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__194,pc2001__09__64,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__195,pc2001__09__65,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__196,pc2001__09__66,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__197,pc2001__09__67,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__198,pc2001__09__68,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__199,pc2001__09__69,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__09__200,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__09__202,pc2001__09__17,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__203,pc2001__10__01,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__204,pc2001__10__02,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__205,pc2001__10__03,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__206,pc2001__10__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__207,pc2001__10__05,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__208,pc2001__10__06,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__209,pc2001__10__07,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__210,pc2001__10__08,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__211,pc2001__10__09,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__212,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__10__213,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__10__214,pc2001__10__12,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__215,pc2001__10__13,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__216,pc2001__10__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__217,pc2001__10__15,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__218,pc2001__10__16,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__219,pc2001__10__17,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__220,pc2001__10__18,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__221,pc2001__10__19,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__222,pc2001__10__20,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__10__223,pc2001__10__21,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
