"state_std","district_std","source_year","district_key","source","match_status","possible_false_positive","many_to_many"
"23","16",2007,"2007__23__16","2007","source_key_unmatched",FALSE,FALSE
"23","17",2007,"2007__23__17","2007","source_key_unmatched",FALSE,FALSE
"23","38",2007,"2007__23__38","2007","source_key_unmatched",FALSE,FALSE
"23","39",2007,"2007__23__39","2007","source_key_unmatched",FALSE,FALSE
"23","40",2007,"2007__23__40","2007","source_key_unmatched",FALSE,FALSE
"23","41",2007,"2007__23__41","2007","source_key_unmatched",FALSE,FALSE
"23","42",2007,"2007__23__42","2007","source_key_unmatched",FALSE,FALSE
"23","44",2007,"2007__23__44","2007","source_key_unmatched",FALSE,FALSE
"10","01",2007,"2007__10__01","2007","source_key_unmatched",FALSE,FALSE
"10","02",2007,"2007__10__02","2007","source_key_unmatched",FALSE,FALSE
"10","03",2007,"2007__10__03","2007","source_key_unmatched",FALSE,FALSE
"10","04",2007,"2007__10__04","2007","source_key_unmatched",FALSE,FALSE
"10","05",2007,"2007__10__05","2007","source_key_unmatched",FALSE,FALSE
"10","06",2007,"2007__10__06","2007","source_key_unmatched",FALSE,FALSE
"10","07",2007,"2007__10__07","2007","source_key_unmatched",FALSE,FALSE
"10","08",2007,"2007__10__08","2007","source_key_unmatched",FALSE,FALSE
"10","09",2007,"2007__10__09","2007","source_key_unmatched",FALSE,FALSE
"10","10",2007,"2007__10__10","2007","source_key_unmatched",FALSE,FALSE
"10","11",2007,"2007__10__11","2007","source_key_unmatched",FALSE,FALSE
"10","12",2007,"2007__10__12","2007","source_key_unmatched",FALSE,FALSE
"10","13",2007,"2007__10__13","2007","source_key_unmatched",FALSE,FALSE
"10","14",2007,"2007__10__14","2007","source_key_unmatched",FALSE,FALSE
"10","15",2007,"2007__10__15","2007","source_key_unmatched",FALSE,FALSE
"10","16",2007,"2007__10__16","2007","source_key_unmatched",FALSE,FALSE
"10","17",2007,"2007__10__17","2007","source_key_unmatched",FALSE,FALSE
"10","18",2007,"2007__10__18","2007","source_key_unmatched",FALSE,FALSE
"10","19",2007,"2007__10__19","2007","source_key_unmatched",FALSE,FALSE
"10","20",2007,"2007__10__20","2007","source_key_unmatched",FALSE,FALSE
"10","21",2007,"2007__10__21","2007","source_key_unmatched",FALSE,FALSE
"10","22",2007,"2007__10__22","2007","source_key_unmatched",FALSE,FALSE
"10","23",2007,"2007__10__23","2007","source_key_unmatched",FALSE,FALSE
"10","24",2007,"2007__10__24","2007","source_key_unmatched",FALSE,FALSE
"10","25",2007,"2007__10__25","2007","source_key_unmatched",FALSE,FALSE
"10","26",2007,"2007__10__26","2007","source_key_unmatched",FALSE,FALSE
"10","27",2007,"2007__10__27","2007","source_key_unmatched",FALSE,FALSE
"10","28",2007,"2007__10__28","2007","source_key_unmatched",FALSE,FALSE
"10","29",2007,"2007__10__29","2007","source_key_unmatched",FALSE,FALSE
"10","30",2007,"2007__10__30","2007","source_key_unmatched",FALSE,FALSE
"10","31",2007,"2007__10__31","2007","source_key_unmatched",FALSE,FALSE
"10","32",2007,"2007__10__32","2007","source_key_unmatched",FALSE,FALSE
"10","33",2007,"2007__10__33","2007","source_key_unmatched",FALSE,FALSE
"10","34",2007,"2007__10__34","2007","source_key_unmatched",FALSE,FALSE
"10","35",2007,"2007__10__35","2007","source_key_unmatched",FALSE,FALSE
"10","36",2007,"2007__10__36","2007","source_key_unmatched",FALSE,FALSE
"10","37",2007,"2007__10__37","2007","source_key_unmatched",FALSE,FALSE
"12","01",2007,"2007__12__01","2007","source_key_unmatched",FALSE,FALSE
"12","02",2007,"2007__12__02","2007","source_key_unmatched",FALSE,FALSE
"12","03",2007,"2007__12__03","2007","source_key_unmatched",FALSE,FALSE
"12","04",2007,"2007__12__04","2007","source_key_unmatched",FALSE,FALSE
"12","05",2007,"2007__12__05","2007","source_key_unmatched",FALSE,FALSE
"12","06",2007,"2007__12__06","2007","source_key_unmatched",FALSE,FALSE
"12","07",2007,"2007__12__07","2007","source_key_unmatched",FALSE,FALSE
"12","08",2007,"2007__12__08","2007","source_key_unmatched",FALSE,FALSE
"12","09",2007,"2007__12__09","2007","source_key_unmatched",FALSE,FALSE
"12","10",2007,"2007__12__10","2007","source_key_unmatched",FALSE,FALSE
"12","11",2007,"2007__12__11","2007","source_key_unmatched",FALSE,FALSE
"12","12",2007,"2007__12__12","2007","source_key_unmatched",FALSE,FALSE
"12","13",2007,"2007__12__13","2007","source_key_unmatched",FALSE,FALSE
"14","01",2007,"2007__14__01","2007","source_key_unmatched",FALSE,FALSE
"14","02",2007,"2007__14__02","2007","source_key_unmatched",FALSE,FALSE
"14","03",2007,"2007__14__03","2007","source_key_unmatched",FALSE,FALSE
"14","04",2007,"2007__14__04","2007","source_key_unmatched",FALSE,FALSE
"14","05",2007,"2007__14__05","2007","source_key_unmatched",FALSE,FALSE
"14","06",2007,"2007__14__06","2007","source_key_unmatched",FALSE,FALSE
"14","07",2007,"2007__14__07","2007","source_key_unmatched",FALSE,FALSE
"14","08",2007,"2007__14__08","2007","source_key_unmatched",FALSE,FALSE
"14","09",2007,"2007__14__09","2007","source_key_unmatched",FALSE,FALSE
"16","01",2007,"2007__16__01","2007","source_key_unmatched",FALSE,FALSE
"16","02",2007,"2007__16__02","2007","source_key_unmatched",FALSE,FALSE
"16","03",2007,"2007__16__03","2007","source_key_unmatched",FALSE,FALSE
"16","04",2007,"2007__16__04","2007","source_key_unmatched",FALSE,FALSE
"19","09",2007,"2007__19__09","2007","source_key_unmatched",FALSE,FALSE
"19","10",2007,"2007__19__10","2007","source_key_unmatched",FALSE,FALSE
"19","12",2007,"2007__19__12","2007","source_key_unmatched",FALSE,FALSE
"19","13",2007,"2007__19__13","2007","source_key_unmatched",FALSE,FALSE
"19","14",2007,"2007__19__14","2007","source_key_unmatched",FALSE,FALSE
"19","15",2007,"2007__19__15","2007","source_key_unmatched",FALSE,FALSE
"19","11",2007,"2007__19__11","2007","source_key_unmatched",FALSE,FALSE
"19","16",2007,"2007__19__16","2007","source_key_unmatched",FALSE,FALSE
"19","18",2007,"2007__19__18","2007","source_key_unmatched",FALSE,FALSE
"19","01",2007,"2007__19__01","2007","source_key_unmatched",FALSE,FALSE
"19","02",2007,"2007__19__02","2007","source_key_unmatched",FALSE,FALSE
"19","03",2007,"2007__19__03","2007","source_key_unmatched",FALSE,FALSE
"19","04",2007,"2007__19__04","2007","source_key_unmatched",FALSE,FALSE
"19","05",2007,"2007__19__05","2007","source_key_unmatched",FALSE,FALSE
"19","06",2007,"2007__19__06","2007","source_key_unmatched",FALSE,FALSE
"19","07",2007,"2007__19__07","2007","source_key_unmatched",FALSE,FALSE
"19","08",2007,"2007__19__08","2007","source_key_unmatched",FALSE,FALSE
"21","06",2007,"2007__21__06","2007","source_key_unmatched",FALSE,FALSE
"21","07",2007,"2007__21__07","2007","source_key_unmatched",FALSE,FALSE
"21","08",2007,"2007__21__08","2007","source_key_unmatched",FALSE,FALSE
"21","09",2007,"2007__21__09","2007","source_key_unmatched",FALSE,FALSE
"21","10",2007,"2007__21__10","2007","source_key_unmatched",FALSE,FALSE
"21","11",2007,"2007__21__11","2007","source_key_unmatched",FALSE,FALSE
"21","12",2007,"2007__21__12","2007","source_key_unmatched",FALSE,FALSE
"21","13",2007,"2007__21__13","2007","source_key_unmatched",FALSE,FALSE
"21","14",2007,"2007__21__14","2007","source_key_unmatched",FALSE,FALSE
"21","15",2007,"2007__21__15","2007","source_key_unmatched",FALSE,FALSE
"21","16",2007,"2007__21__16","2007","source_key_unmatched",FALSE,FALSE
"21","17",2007,"2007__21__17","2007","source_key_unmatched",FALSE,FALSE
"21","18",2007,"2007__21__18","2007","source_key_unmatched",FALSE,FALSE
"21","19",2007,"2007__21__19","2007","source_key_unmatched",FALSE,FALSE
"21","20",2007,"2007__21__20","2007","source_key_unmatched",FALSE,FALSE
"21","21",2007,"2007__21__21","2007","source_key_unmatched",FALSE,FALSE
"21","22",2007,"2007__21__22","2007","source_key_unmatched",FALSE,FALSE
"21","01",2007,"2007__21__01","2007","source_key_unmatched",FALSE,FALSE
"21","02",2007,"2007__21__02","2007","source_key_unmatched",FALSE,FALSE
"21","03",2007,"2007__21__03","2007","source_key_unmatched",FALSE,FALSE
"21","04",2007,"2007__21__04","2007","source_key_unmatched",FALSE,FALSE
"21","05",2007,"2007__21__05","2007","source_key_unmatched",FALSE,FALSE
"21","23",2007,"2007__21__23","2007","source_key_unmatched",FALSE,FALSE
"21","24",2007,"2007__21__24","2007","source_key_unmatched",FALSE,FALSE
"21","25",2007,"2007__21__25","2007","source_key_unmatched",FALSE,FALSE
"21","26",2007,"2007__21__26","2007","source_key_unmatched",FALSE,FALSE
"21","27",2007,"2007__21__27","2007","source_key_unmatched",FALSE,FALSE
"21","28",2007,"2007__21__28","2007","source_key_unmatched",FALSE,FALSE
"21","29",2007,"2007__21__29","2007","source_key_unmatched",FALSE,FALSE
"21","30",2007,"2007__21__30","2007","source_key_unmatched",FALSE,FALSE
"19","17",2007,"2007__19__17","2007","source_key_unmatched",FALSE,FALSE
"01","09",2007,"2007__01__09","2007","source_key_unmatched",FALSE,FALSE
"01","10",2007,"2007__01__10","2007","source_key_unmatched",FALSE,FALSE
"01","13",2007,"2007__01__13","2007","source_key_unmatched",FALSE,FALSE
"01","14",2007,"2007__01__14","2007","source_key_unmatched",FALSE,FALSE
"01","12",2007,"2007__01__12","2007","source_key_unmatched",FALSE,FALSE
"01","01",2007,"2007__01__01","2007","source_key_unmatched",FALSE,FALSE
"01","02",2007,"2007__01__02","2007","source_key_unmatched",FALSE,FALSE
"01","03",2007,"2007__01__03","2007","source_key_unmatched",FALSE,FALSE
"01","04",2007,"2007__01__04","2007","source_key_unmatched",FALSE,FALSE
"01","05",2007,"2007__01__05","2007","source_key_unmatched",FALSE,FALSE
"01","06",2007,"2007__01__06","2007","source_key_unmatched",FALSE,FALSE
"02","01",2007,"2007__02__01","2007","source_key_unmatched",FALSE,FALSE
"02","02",2007,"2007__02__02","2007","source_key_unmatched",FALSE,FALSE
"02","03",2007,"2007__02__03","2007","source_key_unmatched",FALSE,FALSE
"02","04",2007,"2007__02__04","2007","source_key_unmatched",FALSE,FALSE
"02","05",2007,"2007__02__05","2007","source_key_unmatched",FALSE,FALSE
"02","06",2007,"2007__02__06","2007","source_key_unmatched",FALSE,FALSE
"02","07",2007,"2007__02__07","2007","source_key_unmatched",FALSE,FALSE
"02","08",2007,"2007__02__08","2007","source_key_unmatched",FALSE,FALSE
"02","09",2007,"2007__02__09","2007","source_key_unmatched",FALSE,FALSE
"02","10",2007,"2007__02__10","2007","source_key_unmatched",FALSE,FALSE
"02","11",2007,"2007__02__11","2007","source_key_unmatched",FALSE,FALSE
"02","12",2007,"2007__02__12","2007","source_key_unmatched",FALSE,FALSE
"03","01",2007,"2007__03__01","2007","source_key_unmatched",FALSE,FALSE
"03","02",2007,"2007__03__02","2007","source_key_unmatched",FALSE,FALSE
"03","03",2007,"2007__03__03","2007","source_key_unmatched",FALSE,FALSE
"03","04",2007,"2007__03__04","2007","source_key_unmatched",FALSE,FALSE
"03","05",2007,"2007__03__05","2007","source_key_unmatched",FALSE,FALSE
"03","06",2007,"2007__03__06","2007","source_key_unmatched",FALSE,FALSE
"03","10",2007,"2007__03__10","2007","source_key_unmatched",FALSE,FALSE
"03","11",2007,"2007__03__11","2007","source_key_unmatched",FALSE,FALSE
"03","12",2007,"2007__03__12","2007","source_key_unmatched",FALSE,FALSE
"03","13",2007,"2007__03__13","2007","source_key_unmatched",FALSE,FALSE
"03","07",2007,"2007__03__07","2007","source_key_unmatched",FALSE,FALSE
"03","08",2007,"2007__03__08","2007","source_key_unmatched",FALSE,FALSE
"03","09",2007,"2007__03__09","2007","source_key_unmatched",FALSE,FALSE
"03","14",2007,"2007__03__14","2007","source_key_unmatched",FALSE,FALSE
"03","15",2007,"2007__03__15","2007","source_key_unmatched",FALSE,FALSE
"03","16",2007,"2007__03__16","2007","source_key_unmatched",FALSE,FALSE
"03","17",2007,"2007__03__17","2007","source_key_unmatched",FALSE,FALSE
"06","02",2007,"2007__06__02","2007","source_key_unmatched",FALSE,FALSE
"06","03",2007,"2007__06__03","2007","source_key_unmatched",FALSE,FALSE
"06","04",2007,"2007__06__04","2007","source_key_unmatched",FALSE,FALSE
"06","05",2007,"2007__06__05","2007","source_key_unmatched",FALSE,FALSE
"06","06",2007,"2007__06__06","2007","source_key_unmatched",FALSE,FALSE
"06","07",2007,"2007__06__07","2007","source_key_unmatched",FALSE,FALSE
"06","08",2007,"2007__06__08","2007","source_key_unmatched",FALSE,FALSE
"06","09",2007,"2007__06__09","2007","source_key_unmatched",FALSE,FALSE
"06","10",2007,"2007__06__10","2007","source_key_unmatched",FALSE,FALSE
"06","11",2007,"2007__06__11","2007","source_key_unmatched",FALSE,FALSE
"06","12",2007,"2007__06__12","2007","source_key_unmatched",FALSE,FALSE
"06","13",2007,"2007__06__13","2007","source_key_unmatched",FALSE,FALSE
"06","14",2007,"2007__06__14","2007","source_key_unmatched",FALSE,FALSE
"06","15",2007,"2007__06__15","2007","source_key_unmatched",FALSE,FALSE
"06","16",2007,"2007__06__16","2007","source_key_unmatched",FALSE,FALSE
"06","17",2007,"2007__06__17","2007","source_key_unmatched",FALSE,FALSE
"06","18",2007,"2007__06__18","2007","source_key_unmatched",FALSE,FALSE
"06","19",2007,"2007__06__19","2007","source_key_unmatched",FALSE,FALSE
"06","01",2007,"2007__06__01","2007","source_key_unmatched",FALSE,FALSE
"07","08",2007,"2007__07__08","2007","source_key_unmatched",FALSE,FALSE
"07","09",2007,"2007__07__09","2007","source_key_unmatched",FALSE,FALSE
"07","07",2007,"2007__07__07","2007","source_key_unmatched",FALSE,FALSE
"07","03",2007,"2007__07__03","2007","source_key_unmatched",FALSE,FALSE
"07","01",2007,"2007__07__01","2007","source_key_unmatched",FALSE,FALSE
"07","02",2007,"2007__07__02","2007","source_key_unmatched",FALSE,FALSE
"18","01",2007,"2007__18__01","2007","source_key_unmatched",FALSE,FALSE
"18","02",2007,"2007__18__02","2007","source_key_unmatched",FALSE,FALSE
"18","03",2007,"2007__18__03","2007","source_key_unmatched",FALSE,FALSE
"18","04",2007,"2007__18__04","2007","source_key_unmatched",FALSE,FALSE
"18","05",2007,"2007__18__05","2007","source_key_unmatched",FALSE,FALSE
"18","06",2007,"2007__18__06","2007","source_key_unmatched",FALSE,FALSE
"18","07",2007,"2007__18__07","2007","source_key_unmatched",FALSE,FALSE
"18","19",2007,"2007__18__19","2007","source_key_unmatched",FALSE,FALSE
"18","20",2007,"2007__18__20","2007","source_key_unmatched",FALSE,FALSE
"18","21",2007,"2007__18__21","2007","source_key_unmatched",FALSE,FALSE
"18","22",2007,"2007__18__22","2007","source_key_unmatched",FALSE,FALSE
"18","23",2007,"2007__18__23","2007","source_key_unmatched",FALSE,FALSE
"18","08",2007,"2007__18__08","2007","source_key_unmatched",FALSE,FALSE
"18","09",2007,"2007__18__09","2007","source_key_unmatched",FALSE,FALSE
"18","10",2007,"2007__18__10","2007","source_key_unmatched",FALSE,FALSE
"18","11",2007,"2007__18__11","2007","source_key_unmatched",FALSE,FALSE
"18","12",2007,"2007__18__12","2007","source_key_unmatched",FALSE,FALSE
"18","13",2007,"2007__18__13","2007","source_key_unmatched",FALSE,FALSE
"18","14",2007,"2007__18__14","2007","source_key_unmatched",FALSE,FALSE
"18","15",2007,"2007__18__15","2007","source_key_unmatched",FALSE,FALSE
"18","16",2007,"2007__18__16","2007","source_key_unmatched",FALSE,FALSE
"18","17",2007,"2007__18__17","2007","source_key_unmatched",FALSE,FALSE
"18","18",2007,"2007__18__18","2007","source_key_unmatched",FALSE,FALSE
"07","04",2007,"2007__07__04","2007","source_key_unmatched",FALSE,FALSE
"09","07",2007,"2007__09__07","2007","source_key_unmatched",FALSE,FALSE
"09","08",2007,"2007__09__08","2007","source_key_unmatched",FALSE,FALSE
"09","09",2007,"2007__09__09","2007","source_key_unmatched",FALSE,FALSE
"09","10",2007,"2007__09__10","2007","source_key_unmatched",FALSE,FALSE
"09","11",2007,"2007__09__11","2007","source_key_unmatched",FALSE,FALSE
"09","12",2007,"2007__09__12","2007","source_key_unmatched",FALSE,FALSE
"09","13",2007,"2007__09__13","2007","source_key_unmatched",FALSE,FALSE
"09","14",2007,"2007__09__14","2007","source_key_unmatched",FALSE,FALSE
"09","15",2007,"2007__09__15","2007","source_key_unmatched",FALSE,FALSE
"09","16",2007,"2007__09__16","2007","source_key_unmatched",FALSE,FALSE
"09","17",2007,"2007__09__17","2007","source_key_unmatched",FALSE,FALSE
"09","18",2007,"2007__09__18","2007","source_key_unmatched",FALSE,FALSE
"09","29",2007,"2007__09__29","2007","source_key_unmatched",FALSE,FALSE
"09","30",2007,"2007__09__30","2007","source_key_unmatched",FALSE,FALSE
"09","31",2007,"2007__09__31","2007","source_key_unmatched",FALSE,FALSE
"09","32",2007,"2007__09__32","2007","source_key_unmatched",FALSE,FALSE
"09","43",2007,"2007__09__43","2007","source_key_unmatched",FALSE,FALSE
"09","44",2007,"2007__09__44","2007","source_key_unmatched",FALSE,FALSE
"09","45",2007,"2007__09__45","2007","source_key_unmatched",FALSE,FALSE
"09","47",2007,"2007__09__47","2007","source_key_unmatched",FALSE,FALSE
"09","48",2007,"2007__09__48","2007","source_key_unmatched",FALSE,FALSE
"09","49",2007,"2007__09__49","2007","source_key_unmatched",FALSE,FALSE
"09","54",2007,"2007__09__54","2007","source_key_unmatched",FALSE,FALSE
"09","55",2007,"2007__09__55","2007","source_key_unmatched",FALSE,FALSE
"09","56",2007,"2007__09__56","2007","source_key_unmatched",FALSE,FALSE
"09","57",2007,"2007__09__57","2007","source_key_unmatched",FALSE,FALSE
"09","58",2007,"2007__09__58","2007","source_key_unmatched",FALSE,FALSE
"09","59",2007,"2007__09__59","2007","source_key_unmatched",FALSE,FALSE
"09","60",2007,"2007__09__60","2007","source_key_unmatched",FALSE,FALSE
"09","61",2007,"2007__09__61","2007","source_key_unmatched",FALSE,FALSE
"09","62",2007,"2007__09__62","2007","source_key_unmatched",FALSE,FALSE
"09","63",2007,"2007__09__63","2007","source_key_unmatched",FALSE,FALSE
"09","64",2007,"2007__09__64","2007","source_key_unmatched",FALSE,FALSE
"09","65",2007,"2007__09__65","2007","source_key_unmatched",FALSE,FALSE
"09","66",2007,"2007__09__66","2007","source_key_unmatched",FALSE,FALSE
"09","67",2007,"2007__09__67","2007","source_key_unmatched",FALSE,FALSE
"09","68",2007,"2007__09__68","2007","source_key_unmatched",FALSE,FALSE
"09","69",2007,"2007__09__69","2007","source_key_unmatched",FALSE,FALSE
"09","70",2007,"2007__09__70","2007","source_key_unmatched",FALSE,FALSE
"09","01",2007,"2007__09__01","2007","source_key_unmatched",FALSE,FALSE
"09","02",2007,"2007__09__02","2007","source_key_unmatched",FALSE,FALSE
"09","03",2007,"2007__09__03","2007","source_key_unmatched",FALSE,FALSE
"09","04",2007,"2007__09__04","2007","source_key_unmatched",FALSE,FALSE
"09","05",2007,"2007__09__05","2007","source_key_unmatched",FALSE,FALSE
"09","06",2007,"2007__09__06","2007","source_key_unmatched",FALSE,FALSE
"09","19",2007,"2007__09__19","2007","source_key_unmatched",FALSE,FALSE
"09","20",2007,"2007__09__20","2007","source_key_unmatched",FALSE,FALSE
"09","21",2007,"2007__09__21","2007","source_key_unmatched",FALSE,FALSE
"09","22",2007,"2007__09__22","2007","source_key_unmatched",FALSE,FALSE
"09","23",2007,"2007__09__23","2007","source_key_unmatched",FALSE,FALSE
"09","24",2007,"2007__09__24","2007","source_key_unmatched",FALSE,FALSE
"09","25",2007,"2007__09__25","2007","source_key_unmatched",FALSE,FALSE
"09","26",2007,"2007__09__26","2007","source_key_unmatched",FALSE,FALSE
"09","27",2007,"2007__09__27","2007","source_key_unmatched",FALSE,FALSE
"09","28",2007,"2007__09__28","2007","source_key_unmatched",FALSE,FALSE
"09","33",2007,"2007__09__33","2007","source_key_unmatched",FALSE,FALSE
"09","34",2007,"2007__09__34","2007","source_key_unmatched",FALSE,FALSE
"09","35",2007,"2007__09__35","2007","source_key_unmatched",FALSE,FALSE
"09","36",2007,"2007__09__36","2007","source_key_unmatched",FALSE,FALSE
"09","37",2007,"2007__09__37","2007","source_key_unmatched",FALSE,FALSE
"09","38",2007,"2007__09__38","2007","source_key_unmatched",FALSE,FALSE
"09","39",2007,"2007__09__39","2007","source_key_unmatched",FALSE,FALSE
"09","40",2007,"2007__09__40","2007","source_key_unmatched",FALSE,FALSE
"09","41",2007,"2007__09__41","2007","source_key_unmatched",FALSE,FALSE
"09","42",2007,"2007__09__42","2007","source_key_unmatched",FALSE,FALSE
"09","46",2007,"2007__09__46","2007","source_key_unmatched",FALSE,FALSE
"09","50",2007,"2007__09__50","2007","source_key_unmatched",FALSE,FALSE
"09","51",2007,"2007__09__51","2007","source_key_unmatched",FALSE,FALSE
"09","52",2007,"2007__09__52","2007","source_key_unmatched",FALSE,FALSE
"09","53",2007,"2007__09__53","2007","source_key_unmatched",FALSE,FALSE
"11","01",2007,"2007__11__01","2007","source_key_unmatched",FALSE,FALSE
"11","02",2007,"2007__11__02","2007","source_key_unmatched",FALSE,FALSE
"11","03",2007,"2007__11__03","2007","source_key_unmatched",FALSE,FALSE
"11","04",2007,"2007__11__04","2007","source_key_unmatched",FALSE,FALSE
"27","01",2007,"2007__27__01","2007","source_key_unmatched",FALSE,FALSE
"27","02",2007,"2007__27__02","2007","source_key_unmatched",FALSE,FALSE
"27","03",2007,"2007__27__03","2007","source_key_unmatched",FALSE,FALSE
"27","15",2007,"2007__27__15","2007","source_key_unmatched",FALSE,FALSE
"27","16",2007,"2007__27__16","2007","source_key_unmatched",FALSE,FALSE
"27","17",2007,"2007__27__17","2007","source_key_unmatched",FALSE,FALSE
"27","18",2007,"2007__27__18","2007","source_key_unmatched",FALSE,FALSE
"27","19",2007,"2007__27__19","2007","source_key_unmatched",FALSE,FALSE
"27","20",2007,"2007__27__20","2007","source_key_unmatched",FALSE,FALSE
"27","27",2007,"2007__27__27","2007","source_key_unmatched",FALSE,FALSE
"27","28",2007,"2007__27__28","2007","source_key_unmatched",FALSE,FALSE
"27","21",2007,"2007__27__21","2007","source_key_unmatched",FALSE,FALSE
"27","24",2007,"2007__27__24","2007","source_key_unmatched",FALSE,FALSE
"27","04",2007,"2007__27__04","2007","source_key_unmatched",FALSE,FALSE
"27","05",2007,"2007__27__05","2007","source_key_unmatched",FALSE,FALSE
"27","06",2007,"2007__27__06","2007","source_key_unmatched",FALSE,FALSE
"27","07",2007,"2007__27__07","2007","source_key_unmatched",FALSE,FALSE
"27","08",2007,"2007__27__08","2007","source_key_unmatched",FALSE,FALSE
"27","09",2007,"2007__27__09","2007","source_key_unmatched",FALSE,FALSE
"27","10",2007,"2007__27__10","2007","source_key_unmatched",FALSE,FALSE
"27","11",2007,"2007__27__11","2007","source_key_unmatched",FALSE,FALSE
"27","12",2007,"2007__27__12","2007","source_key_unmatched",FALSE,FALSE
"27","13",2007,"2007__27__13","2007","source_key_unmatched",FALSE,FALSE
"27","14",2007,"2007__27__14","2007","source_key_unmatched",FALSE,FALSE
"27","25",2007,"2007__27__25","2007","source_key_unmatched",FALSE,FALSE
"27","26",2007,"2007__27__26","2007","source_key_unmatched",FALSE,FALSE
"27","29",2007,"2007__27__29","2007","source_key_unmatched",FALSE,FALSE
"27","30",2007,"2007__27__30","2007","source_key_unmatched",FALSE,FALSE
"27","31",2007,"2007__27__31","2007","source_key_unmatched",FALSE,FALSE
"27","32",2007,"2007__27__32","2007","source_key_unmatched",FALSE,FALSE
"27","33",2007,"2007__27__33","2007","source_key_unmatched",FALSE,FALSE
"27","34",2007,"2007__27__34","2007","source_key_unmatched",FALSE,FALSE
"27","35",2007,"2007__27__35","2007","source_key_unmatched",FALSE,FALSE
"28","17",2007,"2007__28__17","2007","source_key_unmatched",FALSE,FALSE
"28","18",2007,"2007__28__18","2007","source_key_unmatched",FALSE,FALSE
"28","19",2007,"2007__28__19","2007","source_key_unmatched",FALSE,FALSE
"28","20",2007,"2007__28__20","2007","source_key_unmatched",FALSE,FALSE
"28","21",2007,"2007__28__21","2007","source_key_unmatched",FALSE,FALSE
"28","22",2007,"2007__28__22","2007","source_key_unmatched",FALSE,FALSE
"28","23",2007,"2007__28__23","2007","source_key_unmatched",FALSE,FALSE
"28","01",2007,"2007__28__01","2007","source_key_unmatched",FALSE,FALSE
"28","02",2007,"2007__28__02","2007","source_key_unmatched",FALSE,FALSE
"28","03",2007,"2007__28__03","2007","source_key_unmatched",FALSE,FALSE
"28","04",2007,"2007__28__04","2007","source_key_unmatched",FALSE,FALSE
"28","06",2007,"2007__28__06","2007","source_key_unmatched",FALSE,FALSE
"28","07",2007,"2007__28__07","2007","source_key_unmatched",FALSE,FALSE
"28","08",2007,"2007__28__08","2007","source_key_unmatched",FALSE,FALSE
"28","09",2007,"2007__28__09","2007","source_key_unmatched",FALSE,FALSE
"28","10",2007,"2007__28__10","2007","source_key_unmatched",FALSE,FALSE
"28","11",2007,"2007__28__11","2007","source_key_unmatched",FALSE,FALSE
"28","12",2007,"2007__28__12","2007","source_key_unmatched",FALSE,FALSE
"28","13",2007,"2007__28__13","2007","source_key_unmatched",FALSE,FALSE
"28","14",2007,"2007__28__14","2007","source_key_unmatched",FALSE,FALSE
"28","15",2007,"2007__28__15","2007","source_key_unmatched",FALSE,FALSE
"28","16",2007,"2007__28__16","2007","source_key_unmatched",FALSE,FALSE
"32","01",2007,"2007__32__01","2007","source_key_unmatched",FALSE,FALSE
"32","02",2007,"2007__32__02","2007","source_key_unmatched",FALSE,FALSE
"32","03",2007,"2007__32__03","2007","source_key_unmatched",FALSE,FALSE
"32","04",2007,"2007__32__04","2007","source_key_unmatched",FALSE,FALSE
"32","05",2007,"2007__32__05","2007","source_key_unmatched",FALSE,FALSE
"32","06",2007,"2007__32__06","2007","source_key_unmatched",FALSE,FALSE
"32","07",2007,"2007__32__07","2007","source_key_unmatched",FALSE,FALSE
"32","08",2007,"2007__32__08","2007","source_key_unmatched",FALSE,FALSE
"32","09",2007,"2007__32__09","2007","source_key_unmatched",FALSE,FALSE
"32","10",2007,"2007__32__10","2007","source_key_unmatched",FALSE,FALSE
"32","11",2007,"2007__32__11","2007","source_key_unmatched",FALSE,FALSE
"32","12",2007,"2007__32__12","2007","source_key_unmatched",FALSE,FALSE
"32","13",2007,"2007__32__13","2007","source_key_unmatched",FALSE,FALSE
"32","14",2007,"2007__32__14","2007","source_key_unmatched",FALSE,FALSE
"27","22",2007,"2007__27__22","2007","source_key_unmatched",FALSE,FALSE
"28","05",2007,"2007__28__05","2007","source_key_unmatched",FALSE,FALSE
"20","01",2007,"2007__20__01","2007","source_key_unmatched",FALSE,FALSE
"20","02",2007,"2007__20__02","2007","source_key_unmatched",FALSE,FALSE
"20","03",2007,"2007__20__03","2007","source_key_unmatched",FALSE,FALSE
"20","04",2007,"2007__20__04","2007","source_key_unmatched",FALSE,FALSE
"20","05",2007,"2007__20__05","2007","source_key_unmatched",FALSE,FALSE
"20","06",2007,"2007__20__06","2007","source_key_unmatched",FALSE,FALSE
"20","07",2007,"2007__20__07","2007","source_key_unmatched",FALSE,FALSE
"20","08",2007,"2007__20__08","2007","source_key_unmatched",FALSE,FALSE
"20","09",2007,"2007__20__09","2007","source_key_unmatched",FALSE,FALSE
"20","10",2007,"2007__20__10","2007","source_key_unmatched",FALSE,FALSE
"20","11",2007,"2007__20__11","2007","source_key_unmatched",FALSE,FALSE
"20","12",2007,"2007__20__12","2007","source_key_unmatched",FALSE,FALSE
"20","13",2007,"2007__20__13","2007","source_key_unmatched",FALSE,FALSE
"20","14",2007,"2007__20__14","2007","source_key_unmatched",FALSE,FALSE
