"state_code_1991","district_code_1991","state_code_2001","district_code_2001","panel_unit_id","dist91_state_id","dist91_district_id","parent_population_coverage","expected_target_2001_districts","parent_bridge_status","preferred_vanneman_parent_eligible"
"21","08","08","11","2507","21","08",0.999816270561524,3,"merger_requires_amalgamation",FALSE
"21","09","08","11","2508","21","09",0.996103627734932,3,"merger_requires_amalgamation",FALSE
"21","09","08","12","2508","21","09",0.996103627734932,3,"merger_requires_amalgamation",FALSE
"21","09","08","30","2508","21","09",0.996103627734932,3,"merger_requires_amalgamation",FALSE
"21","10","08","13","2509","21","10",1,1,"preferred_single_target",TRUE
"21","11","08","21","2510","21","11",0.999999420488065,1,"preferred_single_target",TRUE
"21","12","08","22","2511","21","12",0.99994631598617,1,"preferred_single_target",TRUE
"21","13","08","16","2512","21","13",0.999535228246503,1,"preferred_single_target",TRUE
"21","14","08","15","2513","21","14",0.999438392753455,1,"preferred_single_target",TRUE
"21","15","08","14","2514","21","15",0.998544062624894,1,"preferred_single_target",TRUE
"21","16","08","20","2515","21","16",0.999641367665682,1,"preferred_single_target",TRUE
"21","17","08","17","2516","21","17",1,1,"preferred_single_target",TRUE
"21",NA,NA,NA,"2517","21",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"21","19","08","19","2518","21","19",1,1,"preferred_single_target",TRUE
"21","20","08","24","2519","21","20",0.999445061043285,1,"merger_requires_amalgamation",FALSE
"21","21","08","25","2520","21","21",0.999987878036422,2,"preferred_historical_parent_split",TRUE
"21","21","08","26","2520","21","21",0.999987878036422,2,"preferred_historical_parent_split",TRUE
"21",NA,NA,NA,"2521","21",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"21","23","08","27","2522","21","23",0.999985060648023,1,"preferred_single_target",TRUE
"21","24","08","28","2523","21","24",0.999751644167532,1,"preferred_single_target",TRUE
"21","25","08","23","2524","21","25",0.999920804727828,1,"preferred_single_target",TRUE
"21","26","08","30","2525","21","26",0.966724375382458,2,"insufficient_1991_population_coverage",FALSE
"21","26","08","31","2525","21","26",0.966724375382458,2,"insufficient_1991_population_coverage",FALSE
"21","27","08","32","2526","21","27",0.999934141752038,1,"preferred_single_target",TRUE
"23","01",NA,NA,"2601","23","01",NA,NA,"missing_project_1991_geography",FALSE
"23",NA,NA,NA,"2602","23",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"23",NA,NA,NA,"2603","23",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"23","06","33","07","2604","23","06",0.999560990758791,3,"merger_requires_amalgamation",FALSE
"23","06","33","18","2604","23","06",0.999560990758791,3,"merger_requires_amalgamation",FALSE
"23","06","33","28","2604","23","06",0.999560990758791,3,"merger_requires_amalgamation",FALSE
"23",NA,NA,NA,"2606","23",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"23",NA,NA,NA,"2608","23",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"23","09","33","11","2609","23","09",1,1,"preferred_single_target",TRUE
"23","16","33","24","2610","23","16",0.998738614386425,2,"merger_requires_amalgamation",FALSE
"23","16","33","25","2610","23","16",0.998738614386425,2,"merger_requires_amalgamation",FALSE
"23",NA,NA,NA,"2611","23",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"23","13","33","19","2612","23","13",0.999076857443913,4,"merger_requires_amalgamation",FALSE
"23","13","33","20","2612","23","13",0.999076857443913,4,"merger_requires_amalgamation",FALSE
"23","13","33","21","2612","23","13",0.999076857443913,4,"merger_requires_amalgamation",FALSE
"23","13","33","28","2612","23","13",0.999076857443913,4,"merger_requires_amalgamation",FALSE
"23",NA,NA,NA,"2613","23",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"23","18","33","23","2614","23","18",1,3,"merger_requires_amalgamation",FALSE
"23","18","33","26","2614","23","18",1,3,"merger_requires_amalgamation",FALSE
"23","18","33","27","2614","23","18",1,3,"merger_requires_amalgamation",FALSE
"23",NA,NA,NA,"2615","23",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"23","21","33","30","2616","23","21",1,1,"merger_requires_amalgamation",FALSE
"24",NA,NA,NA,"2700","24",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"25","01","05","01","2801","25","01",0.999289703662677,1,"preferred_single_target",TRUE
"25","02","05","02","2802","25","02",0.999835505931926,2,"merger_requires_amalgamation",FALSE
"25","02","05","03","2802","25","02",0.999835505931926,2,"merger_requires_amalgamation",FALSE
"25","03","05","03","2803","25","03",0.996073576412451,2,"merger_requires_amalgamation",FALSE
"25","03","05","04","2803","25","03",0.996073576412451,2,"merger_requires_amalgamation",FALSE
"25","04","05","05","2804","25","04",0.999762116230633,1,"preferred_single_target",TRUE
"25","05","05","03","2805","25","05",0.99860733012579,2,"merger_requires_amalgamation",FALSE
"25","05","05","06","2805","25","05",0.99860733012579,2,"merger_requires_amalgamation",FALSE
"25","06","05","07","2806","25","06",0.999392148824585,2,"merger_requires_amalgamation",FALSE
"25","06","05","10","2806","25","06",0.999392148824585,2,"merger_requires_amalgamation",FALSE
"25","07","05","08","2807","25","07",0.999855022974665,2,"preferred_historical_parent_split",TRUE
"25","07","05","09","2807","25","07",0.999855022974665,2,"preferred_historical_parent_split",TRUE
"25","08","05","10","2808","25","08",0.999967973070122,3,"merger_requires_amalgamation",FALSE
"25","08","05","11","2808","25","08",0.999967973070122,3,"merger_requires_amalgamation",FALSE
"25","08","05","12","2808","25","08",0.999967973070122,3,"merger_requires_amalgamation",FALSE
"25","12","09","01","2809","25","12",0.994767497506528,1,"preferred_single_target",TRUE
"25","14","09","02","2810","25","14",0.999319929514848,1,"preferred_single_target",TRUE
"25","09","09","03","2811","25","09",0.995036242014575,1,"preferred_single_target",TRUE
"25",NA,NA,NA,"2812","25",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"25","17","09","10","2814","25","17",0.99929680731573,2,"merger_requires_amalgamation",FALSE
"25","17","09","11","2814","25","17",0.99929680731573,2,"merger_requires_amalgamation",FALSE
"25","10","09","04","2815","25","10",0.998977806662327,2,"preferred_historical_parent_split",TRUE
"25","10","09","06","2815","25","10",0.998977806662327,2,"preferred_historical_parent_split",TRUE
"25","11","09","05","2816","25","11",0.994585982376099,1,"preferred_single_target",TRUE
"25","24","09","19","2817","25","24",0.999660413535402,1,"preferred_single_target",TRUE
"25","25","09","20","2818","25","25",0.999182605333491,1,"preferred_single_target",TRUE
"25","26","09","21","2819","25","26",0.999619671998273,1,"preferred_single_target",TRUE
"25",NA,NA,NA,"2820","25",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"25","18","09","12","2821","25","18",0.999952718142476,2,"merger_requires_amalgamation",FALSE
"25","18","09","13","2821","25","18",0.999952718142476,2,"merger_requires_amalgamation",FALSE
"25","19","09","13","2822","25","19",0.998539165485985,2,"merger_requires_amalgamation",FALSE
"25","19","09","14","2822","25","19",0.998539165485985,2,"merger_requires_amalgamation",FALSE
"25","20","09","15","2823","25","20",1,1,"preferred_single_target",TRUE
"25","22","09","17","2824","25","22",0.999990645871399,1,"preferred_single_target",TRUE
"25","23","09","18","2825","25","23",0.999960494727566,2,"merger_requires_amalgamation",FALSE
"25","23","09","31","2825","25","23",0.999960494727566,2,"merger_requires_amalgamation",FALSE
"25","34","09","29","2826","25","34",0.998673268792617,2,"preferred_historical_parent_split",TRUE
"25","34","09","30","2826","25","34",0.998673268792617,2,"preferred_historical_parent_split",TRUE
"25","35","09","31","2827","25","35",1,2,"merger_requires_amalgamation",FALSE
"25","35","09","32","2827","25","35",1,2,"merger_requires_amalgamation",FALSE
"25",NA,NA,NA,"2828","25",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"25","43","09","42","2829","25","43",0.998997494262182,1,"merger_requires_amalgamation",FALSE
"25","45","09","44","2830","25","45",0.999484242287527,2,"preferred_historical_parent_split",TRUE
"25","45","09","45","2830","25","45",0.999484242287527,2,"preferred_historical_parent_split",TRUE
"25","38","09","35","2831","25","38",0.998585343171144,1,"preferred_single_target",TRUE
"25",NA,NA,NA,"2832","25",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"25","41","09","38","2834","25","41",0.999289460351274,2,"preferred_historical_parent_split",TRUE
"25","41","09","39","2834","25","41",0.999289460351274,2,"preferred_historical_parent_split",TRUE
"25","42","09","40","2835","25","42",0.999920500930085,2,"preferred_historical_parent_split",TRUE
"25","42","09","41","2835","25","42",0.999920500930085,2,"preferred_historical_parent_split",TRUE
"25","28","09","23","2836","25","28",0.998529665492587,1,"preferred_single_target",TRUE
"25","29","09","24","2837","25","29",0.999726108161156,1,"preferred_single_target",TRUE
"25","30","09","25","2838","25","30",0.999196602067212,1,"preferred_single_target",TRUE
"25","31","09","26","2839","25","31",0.999264223683272,1,"preferred_single_target",TRUE
"25","32","09","27","2840","25","32",0.999972491685069,1,"preferred_single_target",TRUE
"25","33","09","28","2841","25","33",0.999906148156758,3,"merger_requires_amalgamation",FALSE
"25","33","09","42","2841","25","33",0.999906148156758,3,"merger_requires_amalgamation",FALSE
"25","33","09","49","2841","25","33",0.999906148156758,3,"merger_requires_amalgamation",FALSE
"25","46","09","50","2842","25","46",0.999281163551769,2,"preferred_historical_parent_split",TRUE
"25","46","09","51","2842","25","46",0.999281163551769,2,"preferred_historical_parent_split",TRUE
"25","47","09","52","2843","25","47",0.999783451303752,2,"preferred_historical_parent_split",TRUE
"25","47","09","53","2843","25","47",0.999783451303752,2,"preferred_historical_parent_split",TRUE
"25","48","09","46","2844","25","48",0.999864225532533,2,"merger_requires_amalgamation",FALSE
"25","48","09","47","2844","25","48",0.999864225532533,2,"merger_requires_amalgamation",FALSE
"25","49","09","47","2845","25","49",0.999176087572811,2,"merger_requires_amalgamation",FALSE
"25","49","09","48","2845","25","49",0.999176087572811,2,"merger_requires_amalgamation",FALSE
"25","50","09","49","2846","25","50",0.999794690048709,1,"merger_requires_amalgamation",FALSE
"25","44","09","43","2847","25","44",0.999552630388565,1,"preferred_single_target",TRUE
"25","53","09","54","2848","25","53",0.997641793639051,3,"merger_requires_amalgamation",FALSE
"25","53","09","55","2848","25","53",0.997641793639051,3,"merger_requires_amalgamation",FALSE
"25","53","09","56","2848","25","53",0.997641793639051,3,"merger_requires_amalgamation",FALSE
"25","54","09","58","2849","25","54",0.998783547255003,1,"preferred_single_target",TRUE
"25","55","09","59","2850","25","55",0.999201580892356,2,"preferred_historical_parent_split",TRUE
"25","55","09","60","2850","25","55",0.999201580892356,2,"preferred_historical_parent_split",TRUE
"25","57","09","48","2851","25","57",0.998797014515433,2,"merger_requires_amalgamation",FALSE
"25","57","09","61","2851","25","57",0.998797014515433,2,"merger_requires_amalgamation",FALSE
"25","58","09","64","2852","25","58",0.998785367894098,1,"preferred_single_target",TRUE
"25","59","09","63","2853","25","59",0.99528982481329,1,"merger_requires_amalgamation",FALSE
"25","60","09","65","2854","25","60",0.99351034210165,1,"preferred_single_target",TRUE
"25","61","09","66","2855","25","61",0.999865441400042,3,"merger_requires_amalgamation",FALSE
"25","61","09","67","2855","25","61",0.999865441400042,3,"merger_requires_amalgamation",FALSE
"25","61","09","68","2855","25","61",0.999865441400042,3,"merger_requires_amalgamation",FALSE
"25","62","09","69","2856","25","62",0.999365774385854,1,"preferred_single_target",TRUE
"26","01","19","03","2901","26","01",0.99972918102301,1,"preferred_single_target",TRUE
"26","02","19","02","2902","26","02",0.999745448468008,1,"preferred_single_target",TRUE
"26","03","19","01","2903","26","03",0.818107636179558,1,"insufficient_1991_population_coverage",FALSE
"26","04","19","04","2904","26","04",0.999821591461713,2,"preferred_historical_parent_split",TRUE
"26","04","19","05","2904","26","04",0.999821591461713,2,"preferred_historical_parent_split",TRUE
"26","05","19","06","2905","26","05",0.998485860713954,1,"preferred_single_target",TRUE
"26","06","19","07","2906","26","06",0.998476016728078,1,"preferred_single_target",TRUE
"26","07","19","10","2907","26","07",0.99914886310934,1,"preferred_single_target",TRUE
"26",NA,NA,NA,"2908","26",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"26","10","19","17","2909","26","10",1,1,"preferred_single_target",TRUE
"26",NA,NA,NA,"2910","26",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"26","12","19","12","2911","26","12",0.998359394002776,1,"merger_requires_amalgamation",FALSE
"26","13","19","15","2912","26","13",0.999600161258898,1,"merger_requires_amalgamation",FALSE
"26","14","19","13","2913","26","14",0.999730914810921,1,"preferred_single_target",TRUE
"26","15","19","14","2914","26","15",0.999898001509578,1,"preferred_single_target",TRUE
"26","16","19","09","2915","26","16",0.999818187563097,1,"preferred_single_target",TRUE
"26","17","19","08","2916","26","17",0.999335833849372,1,"preferred_single_target",TRUE
"22",NA,NA,NA,"3000","22",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
"17",NA,NA,NA,"3100","17",NA,NA,NA,"panel_to_1991_not_preferred",FALSE
