"predictor","sample_id","period_id","measure_id","fixed_effect","estimate","std.error","p.value","standardized_effect","contains_estimated_source","n","n_states","population_1961","status","predictor_id"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","log_population","none",-0.0066216868609379,0.00514602968822349,0.199744730955832,-0.166616218452766,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","log_population","state",-0.00872758315027312,0.00532176584719538,0.102837180671698,-0.219605205028469,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","urban_share","none",0.00108693614340923,0.00102769068595723,0.291558280948127,0.0718760126243764,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","urban_share","state",0.000985867698213708,0.00138970299969355,0.479031297485826,0.0651926422287481,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","main_worker_share","none",-0.00199474609055355,0.00324243176128496,0.539158364395778,-0.087927161814442,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","main_worker_share","state",-0.00850393559376314,0.00539088414130381,0.116525783776694,-0.374848169676026,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","nonfarm_worker_share_main_workers","none",-0.00132125138175371,0.00851021707535216,0.876785321690593,-0.0316889267433451,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","nonfarm_worker_share_main_workers","state",0.0123029558151922,0.00981629693161141,0.211790497746153,0.295074405172438,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","literate_share_population","none",-0.0028447075093164,0.00584940478663669,0.62729773100247,-0.121723729629731,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","literate_share_population","state",0.000678478428958768,0.00131810329147697,0.607396626645101,0.0290317807984511,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","primary_plus_share_population","none",0.0156699671140768,0.010878223991409,0.151374782080517,0.334276877981504,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","primary_plus_share_population","state",0.000906850017462219,0.00419247369575173,0.829006893053771,0.0193452220051199,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","matriculate_plus_share_population","none",0.000578370037446139,0.00141307406801534,0.682781154538849,0.0585210562849211,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1971","matriculate_plus_share_population","state",5.83821546267966e-05,0.000654326434145538,0.929007053426841,0.0059072654801346,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","log_population","none",-0.00608946329274351,0.00406479549953133,0.135812041370906,-0.146103440023466,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","log_population","state",-0.00287661345341379,0.00349482175976889,0.411613802509754,-0.069018089272722,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","urban_share","none",0.00108717364549793,0.00199531249251813,0.586503379650257,0.0571961386436204,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","urban_share","state",-0.00333593499620027,0.00479895682199093,0.487929462400742,-0.175503335036591,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","main_worker_share","none",0.000342127476345282,0.00322516408815513,0.915633307918505,0.0184654133833111,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","main_worker_share","state",-0.0034913468165869,0.00190107498132401,0.0680492522502104,-0.188436085056556,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","nonfarm_worker_share_main_workers","none",-0.00324620817427215,0.00449186187926303,0.470785086166662,-0.125125233087106,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","nonfarm_worker_share_main_workers","state",0.00605532656038313,0.00312000716319874,0.0539556861273328,0.233402821572392,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","literate_share_population","none",-5.61091781010341e-06,0.00347853971890762,0.998714743138541,-0.000313715924297396,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","literate_share_population","state",-0.000394511419963285,0.0019260603930028,0.837954329020067,-0.0220578021187195,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","primary_plus_share_population","none",0.000191500935895717,0.00394046119545301,0.961291604048839,0.00697280517945277,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","primary_plus_share_population","state",0.000348334496396145,0.00176614398970571,0.843886892517305,0.0126833248584006,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","matriculate_plus_share_population","none",-0.000245200149660203,0.00191149346546235,0.898069310969204,-0.0223494664026256,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1971_1981","matriculate_plus_share_population","state",0.00125521425288286,0.000905556804696673,0.167545953779055,0.114410080139748,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","log_population","none",-0.0100684001447264,0.00276863405544672,0.000358063771892688,-0.233043225217707,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","log_population","state",-0.00432572501510565,0.00268807809343447,0.109444442563293,-0.100123246437831,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","urban_share","none",0.000177324531872353,0.00202476307485678,0.930306878369007,0.00875464514273478,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","urban_share","state",-0.00054149013969426,0.00138166115425644,0.695619637681725,-0.0267337743472833,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","main_worker_share","none",0.000864443234791499,0.00128394820227328,0.501616022622252,0.0727418879185164,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","main_worker_share","state",-0.00230995219288844,0.0034955609593085,0.509630045901618,-0.194379777352009,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","nonfarm_worker_share_main_workers","none",-0.00287539669418082,0.0018027304564704,0.112413989378906,-0.16030134784252,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","nonfarm_worker_share_main_workers","state",-0.0030180051980284,0.0011909333826448,0.0121863629552801,-0.168251671854104,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","literate_share_population","none",0.00177438885647248,0.00222766979533216,0.426749445912414,0.107037365614609,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","literate_share_population","state",0.00457077617365988,0.00125324557752269,0.000353437326635255,0.275725266565977,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","primary_plus_share_population","none",-0.00848413855354628,0.00576992685057615,0.143237152683833,-0.322420663115744,FALSE,178,16,204379808,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","primary_plus_share_population","state",0.000875818058345133,0.00222186881147642,0.693969162416236,0.0332835016022161,FALSE,178,16,204379808,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","matriculate_plus_share_population","none",0.00235297861901458,0.00177848449596725,0.187543531347753,0.216689098823218,FALSE,178,16,204379808,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1981_1991","matriculate_plus_share_population","state",0.000480710757758457,0.00103588477430304,0.643232936949999,0.0442693274182534,FALSE,178,16,204379808,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","log_population","none",-0.0127168202280401,0.00672944597318241,0.0603583646729596,-0.182422167536752,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","log_population","state",-0.0116871574756898,0.00667215282425083,0.0816618844324722,-0.167651705444236,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","urban_share","none",0.00217887052657918,0.00183408811862672,0.236361953086936,0.0833436674044653,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","urban_share","state",-0.00232597266532525,0.0055502025757905,0.675693819306362,-0.0889704504448446,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","main_worker_share","none",-0.0016664629476618,0.00205153355643964,0.417662901267478,-0.0785168391311061,TRUE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","main_worker_share","state",-0.0120519825254622,0.00626115114603952,0.0559335292871601,-0.567839551722609,TRUE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","nonfarm_worker_share_main_workers","none",-0.00451475203263924,0.0089649137214198,0.615139940271873,-0.0977623004369079,TRUE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","nonfarm_worker_share_main_workers","state",0.0186363543206215,0.0115637007723069,0.108920571836191,0.403551038234142,TRUE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","literate_share_population","none",-0.00284555011844809,0.009177055127058,0.756855029881474,-0.0786011734615086,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","literate_share_population","state",0.00034415123859178,0.00317906653643005,0.91392225419559,0.00950631339303155,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","primary_plus_share_population","none",0.0159093296892914,0.0110137358045682,0.150290203199335,0.322374899488693,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","primary_plus_share_population","state",0.00148461380458654,0.00323362422630293,0.646743191942266,0.0300831169747686,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","matriculate_plus_share_population","none",0.00033350055454236,0.00269115617039315,0.901509484934388,0.0187897583447562,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1981","matriculate_plus_share_population","state",0.00131958902618797,0.00107871629699159,0.222931110270202,0.0743469795739571,FALSE,187,18,213478162,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","log_population","none",-0.0227355252689358,0.00618103129780986,0.000305634832289329,-0.234230895070232,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","log_population","state",-0.0157175188611803,0.0083261236252742,0.0607455582358236,-0.161928456351422,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","urban_share","none",0.00234695985459542,0.00236816837451816,0.322924353821845,0.058950267370168,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","urban_share","state",-0.00293443155765938,0.00543097905620317,0.589679754471718,-0.0737062138343646,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","main_worker_share","none",-0.000810015246794394,0.00312008543511353,0.795443270096695,-0.0316461934413857,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","main_worker_share","state",-0.0144071615493767,0.00321315694633572,1.33554429835654e-05,-0.562868196786671,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","nonfarm_worker_share_main_workers","none",-0.00742026513742857,0.00986227307419066,0.45274830963122,-0.138354731631515,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","nonfarm_worker_share_main_workers","state",0.0154584584516557,0.0114729412406237,0.179628822430789,0.288231057907577,TRUE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","literate_share_population","none",-0.00108013816745128,0.0107495690964205,0.920067623652898,-0.0238627262234073,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","literate_share_population","state",0.00484484506362846,0.00436861212021129,0.268973055903379,0.107033724788183,FALSE,192,19,220928031,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","primary_plus_share_population","none",0.00742550211000785,0.0155561527059914,0.633699193350256,0.121608706072253,FALSE,183,17,211829677,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","primary_plus_share_population","state",0.00201398902993201,0.00240515969816547,0.403600412566695,0.0329834395499867,FALSE,183,17,211829677,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","matriculate_plus_share_population","none",0.00268938110206699,0.0042522574174059,0.527884727421406,0.104390552019815,FALSE,183,17,211829677,"estimated","helms_lim_ld_1991"
"ling_distance_helms_lim_1991","full_pretrend","1961_1991","matriculate_plus_share_population","state",0.00161355421446922,0.00198550032830979,0.417578962173524,0.0626314414988945,FALSE,183,17,211829677,"estimated","helms_lim_ld_1991"
"emie_exposure","historical_ld_support","1961_1971","log_population","none",-0.000651852372595879,0.000752617829283083,0.389663366199187,-0.183680445943419,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","log_population","state",-0.000654085989983607,0.0013926274640429,0.640627302961286,-0.18430983973731,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","urban_share","none",0.000519483620056718,0.000193128036959871,0.00910644980995893,0.263963304713081,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","urban_share","state",0.000222022664724201,0.000792693598484728,0.780566795092754,0.112815561528977,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","main_worker_share","none",0.000347755348773227,0.00058779904590981,0.55618726401116,0.155342122307907,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","main_worker_share","state",-9.94964463386424e-06,0.000264873137528876,0.97018504068312,-0.00444450076493817,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","none",-0.000529019383055081,0.00152781241189277,0.730283573247336,-0.108818114005709,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","nonfarm_worker_share_main_workers","state",0.00101119483926824,0.000840488946862807,0.234602330077498,0.208000536135402,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","literate_share_population","none",0.001358068505137,0.000561142214152646,0.0183619576314611,0.525590820279431,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","literate_share_population","state",0.000235843205876805,0.00055030929972537,0.670080655406077,0.0912745001929161,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","primary_plus_share_population","none",0.00356241830574376,0.000847011194693978,8.25260333252355e-05,0.616486394390588,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","primary_plus_share_population","state",0.00211656609146494,0.000824214164856888,0.0132646311136165,0.366277647999054,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","matriculate_plus_share_population","none",0.00035228428658558,0.000100138412292419,0.00080588106544194,0.532710388159244,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1971","matriculate_plus_share_population","state",0.000660667646481016,0.000153036472782275,7.47355144614387e-05,0.999035528414517,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","log_population","none",-0.00081823664204375,0.00105320425776263,0.440078613777514,-0.210349949439705,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","log_population","state",0.00047186362269886,0.00184531241598325,0.79922433653962,0.121305358470898,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","urban_share","none",0.000277138902323738,0.000370511309412477,0.457205770106742,0.14915766022439,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","urban_share","state",0.00010738509086719,0.00102049750538789,0.916615769196958,0.0577952382809943,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","main_worker_share","none",-0.000206223113089209,0.000420346122182189,0.625385116470047,-0.132682777777919,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","main_worker_share","state",-4.69958131686001e-05,0.00035513479905767,0.895252553236595,-0.0302368388379655,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","none",0.000799381040600654,0.000943255797955012,0.399891355635779,0.244410763696548,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","nonfarm_worker_share_main_workers","state",0.000338647373716361,0.00133112357135393,0.80022442638581,0.103541438975903,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","literate_share_population","none",0.00115051306085995,0.000407681447555417,0.00634918146000047,0.581150970053253,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","literate_share_population","state",0.0009261870499814,0.00029060350356304,0.0024780275504659,0.46783867203136,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","primary_plus_share_population","none",0.00118052033302637,0.000612069541411889,0.0582011491899206,0.39317555482214,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","primary_plus_share_population","state",0.000809492953467686,0.000600066848755996,0.183413365578535,0.269603862127769,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","matriculate_plus_share_population","none",0.000847241869944464,0.000185957835235402,2.40015771586813e-05,0.603940386430462,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1971_1981","matriculate_plus_share_population","state",0.00103557611794866,0.000291914804516718,0.000856086520306718,0.738190902785612,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","log_population","none",-0.000959837907984038,0.0013360688145153,0.475122478901978,-0.170257406811993,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","log_population","state",-2.65401113502432e-05,0.00240544030194101,0.991240730197004,-0.00470772252002896,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","urban_share","none",0.0014347281415895,0.000497464128666773,0.00534197534344219,0.502699355654879,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","urban_share","state",0.00190907414937782,0.00130900272163295,0.150978595799527,0.668900481540985,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","main_worker_share","none",0.000367067107004768,0.000166659418323997,0.0312389824198648,0.309253118241202,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","main_worker_share","state",2.72420599251066e-05,0.000166609100716793,0.870776946010158,0.0229513672524285,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","none",0.000164846128784915,0.000443048657537103,0.711068194522178,0.0715689281206015,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","nonfarm_worker_share_main_workers","state",0.00138241302901622,0.000608822714284121,0.027510212163027,0.600182845881295,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","literate_share_population","none",-3.39202899758885e-05,0.0002125974450583,0.873736676728404,-0.0199617412370108,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","literate_share_population","state",7.21779530318524e-05,0.000448939773615176,0.872919044387415,0.0424759818522516,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","primary_plus_share_population","none",0.000520168511643367,0.000901751783091005,0.566317304556157,0.157089883969934,FALSE,59,13,72589117,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","primary_plus_share_population","state",0.00031959045751844,0.000711170154907145,0.655309732564182,0.0965156997505658,FALSE,59,13,72589117,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","matriculate_plus_share_population","none",0.00120304846583398,0.000208041577188473,3.25485466766088e-07,0.852955888467446,FALSE,59,13,72589117,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1981_1991","matriculate_plus_share_population","state",0.000794263745760388,0.000123823795381001,7.55680692612508e-08,0.563129381884789,FALSE,59,13,72589117,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","log_population","none",-0.00147008901463963,0.0014266465096675,0.306677001088081,-0.234179561389479,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","log_population","state",-0.000182222367284745,0.00314192674842958,0.953982175277188,-0.0290273266592328,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","urban_share","none",0.000796622522380456,0.000515156002591584,0.126945817920452,0.278682968701315,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","urban_share","state",0.000329407755591391,0.00169073118146622,0.84631435276224,0.115236926728018,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","main_worker_share","none",0.000141532235684019,0.000286223883348331,0.622659756928436,0.0817073442497047,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","main_worker_share","state",-5.69454578024625e-05,0.000217138228959645,0.794202803189626,-0.0328749284686684,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","none",0.000270361657545573,0.00122758397289584,0.826386186683029,0.0491702115632427,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","nonfarm_worker_share_main_workers","state",0.00134984221298461,0.0021139015549423,0.526026785208568,0.245493491170288,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","literate_share_population","none",0.00250858156599695,0.000955893264891901,0.010844049543246,0.583918861003727,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","literate_share_population","state",0.00116203025585821,0.000721222439493184,0.113432717051047,0.270484082578728,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","primary_plus_share_population","none",0.00474293863877013,0.00115887160183158,0.000121765051078727,0.766253949806756,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","primary_plus_share_population","state",0.00292605904493263,0.000738360147012651,0.000235457232579278,0.472724711683978,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","matriculate_plus_share_population","none",0.00119952615653004,0.000267997668319193,3.19732586802762e-05,0.627713465713766,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1981","matriculate_plus_share_population","state",0.00169624376442968,0.00033061308151172,4.72749048872713e-06,0.887646381255757,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","log_population","none",-0.00242992692262367,0.00266070492591751,0.364531206593031,-0.229289569703692,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","log_population","state",-0.000208762478635003,0.00549567620340898,0.96984956953773,-0.0196989705537368,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","urban_share","none",0.00223135066396996,0.000872644096973881,0.0129395403199964,0.454252910487671,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","urban_share","state",0.00223848190496922,0.00276213848757621,0.421541599386038,0.455704671087925,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","main_worker_share","none",0.000508599342688786,0.000388539842873642,0.195214403544013,0.212913385866712,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","main_worker_share","state",-2.97033978773579e-05,0.000238731856183986,0.901480350845882,-0.0124346425230915,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","none",0.000435207786330489,0.00149453731642993,0.771840800435896,0.0680966173320458,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","nonfarm_worker_share_main_workers","state",0.00273225524200083,0.0026592543031309,0.309152851438312,0.427513811820265,TRUE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","literate_share_population","none",0.00247466127602106,0.00096124372435702,0.012364285428561,0.491153806587678,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","literate_share_population","state",0.00123420820889006,0.00109492765382491,0.265036233190713,0.244957184965849,FALSE,66,15,79903872,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","primary_plus_share_population","none",0.00553463380484606,0.00189236794290592,0.00494053915635302,0.717857369463359,FALSE,59,13,72589117,"estimated","eventual_emie"
"emie_exposure","historical_ld_support","1961_1991","primary_plus_share_population","state",0.00321595240640648,0.000989645312036825,0.00219005310570258,0.417117955077883,FALSE,59,13,72589117,"estimated","eventual_emie"
